form_1	freq_1	stem	xpostag	variation	lemma_freq_corrected	corpus_size	form_2	freq_2	odds	log_odds	base	derivational	nsyl	base_tr	lemma	p
várakozok	475	várakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	96850	8570080167	várakozom	764	0.6222222222222222	-0.4744579795951158	várakozik	zik	3	várakozik	várakozik	0.3835616438356164
vastagszok	1	vastagszo	[/V][Prs.NDef.1Sg]	lakom/lakok	4356	8570080167	vastagszom	1	1	0	vastagszik	szik	2	vastagßik	vaštagsik	0.5
vasutazok	4	vasutazo	[/V][Prs.NDef.1Sg]	lakom/lakok	163	8570080167	vasutazom	3	1.25	0.22314355131420976	vasutazik	zik	3	vasutazik	vašutazik	0.5555555555555556
védekezek	452	védekeze	[/V][Prs.NDef.1Sg]	lakom/lakok	166798	8570080167	védekezem	366	1.2343324250681198	0.21053027742846367	védekezik	zik	3	védekezik	védekezik	0.552439024390244
végrendelkezek	7	végrendelkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	4099	8570080167	végrendelkezem	32	0.24242424242424243	-1.4170660197866445	végrendelkezik	zik	4	végrendelkezik	végrendelkezik	0.19512195121951217
végződök	12	végződö	[/V][Prs.NDef.1Sg]	lakom/lakok	106685	8570080167	végződöm	47	0.2708333333333333	-1.3062516534463542	végződik	NA	2	végződik	végződik	0.21311475409836064
vékonyodok	2	vékonyodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4362	8570080167	vékonyodom	4	0.6	-0.5108256237659907	vékonyodik	NA	3	véko¥odik	vékoṉodik	0.37499999999999994
vélekedek	720	vélekede	[/V][Prs.NDef.1Sg]	lakom/lakok	123148	8570080167	vélekedem	334	2.1522388059701494	0.7665086054598828	vélekedik	NA	3	vélekedik	vélekedik	0.6827651515151515
vélekszek	8	véleksze	[/V][Prs.NDef.1Sg]	lakom/lakok	123148	8570080167	vélekszem	15	0.5625	-0.5753641449035618	vélekszik	szik	2	vélekßik	véleksik	0.36
vendégeskedek	27	vendégeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	21782	8570080167	vendégeskedem	43	0.6363636363636364	-0.45198512374305727	vendégeskedik	NA	4	vendégeskedik	vendégeškedik	0.38888888888888895
verejtékezek	31	verejtékeze	[/V][Prs.NDef.1Sg]	lakom/lakok	3711	8570080167	verejtékezem	17	1.7777777777777777	0.5753641449035618	verejtékezik	zik	4	verejtékezik	verejtékezik	0.64
verekszek	23	vereksze	[/V][Prs.NDef.1Sg]	lakom/lakok	32024	8570080167	verekszem	279	0.08571428571428572	-2.456735772821304	verekszik	szik	2	verekßik	vereksik	0.07894736842105264
vergődök	416	vergődö	[/V][Prs.NDef.1Sg]	lakom/lakok	27292	8570080167	vergődöm	452	0.9205298013245032	-0.08280590368423253	vergődik	NA	2	vergődik	vergődik	0.4793103448275862
verődök	17	verődö	[/V][Prs.NDef.1Sg]	lakom/lakok	17097	8570080167	verődöm	8	2	0.6931471805599453	verődik	NA	2	verődik	verődik	0.6666666666666666
veselkedek	65	veselkede	[/V][Prs.NDef.1Sg]	lakom/lakok	2295	8570080167	veselkedem	26	2.4444444444444446	0.8938178760220965	veselkedik	NA	3	veselkedik	vešelkedik	0.7096774193548386
veszekszek	82	veszeksze	[/V][Prs.NDef.1Sg]	lakom/lakok	39570	8570080167	veszekszem	630	0.13153724247226625	-2.0284652547446154	veszekszik	szik	2	veßekßik	veseksik	0.11624649859943977
veszkődök	3	veszkődö	[/V][Prs.NDef.1Sg]	lakom/lakok	353	8570080167	veszkődöm	22	0.17391304347826086	-1.749199854809259	veszkődik	NA	2	veßkődik	veskődik	0.14814814814814814
veszök	5	veszö	[/V][Prs.NDef.1Sg]	lakom/lakok	11594685	8570080167	veszöm	2	2	0.6931471805599453	veszik	szik	1	veßik	vesik	0.6666666666666666
vesződök	113	vesződö	[/V][Prs.NDef.1Sg]	lakom/lakok	11429	8570080167	vesződöm	232	0.4892703862660944	-0.714840005171205	vesződik	NA	2	veßődik	vesődik	0.3285302593659942
vetekszek	5	veteksze	[/V][Prs.NDef.1Sg]	lakom/lakok	28843	8570080167	vetekszem	13	0.42857142857142855	-0.8472978603872037	vetekszik	szik	2	vetekßik	veteksik	0.3
vetélkedek	14	vetélkede	[/V][Prs.NDef.1Sg]	lakom/lakok	10217	8570080167	vetélkedem	4	3	1.0986122886681098	vetélkedik	NA	3	vetélkedik	vetélkedik	0.75
vetemedek	271	vetemede	[/V][Prs.NDef.1Sg]	lakom/lakok	15187	8570080167	vetemedem	154	1.7548387096774194	0.5623769493767508	vetemedik	NA	3	vetemedik	vetemedik	0.6370023419203747
vetkezek	10	vetkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	11392	8570080167	vetkezem	21	0.5	-0.6931471805599453	vetkezik	zik	2	vetkezik	vetkezik	0.3333333333333333
vétkezek	85	vétkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	32653	8570080167	vétkezem	359	0.2388888888888889	-1.4317567351966478	vétkezik	zik	2	vétkezik	vétkezik	0.19282511210762335
vetkőzök	146	vetkőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	24481	8570080167	vetkőzöm	47	3.0625	1.119231575870845	vetkőzik	zik	2	vetkőzik	vetkőzik	0.7538461538461537
vetődök	140	vetődö	[/V][Prs.NDef.1Sg]	lakom/lakok	46975	8570080167	vetődöm	173	0.8103448275862069	-0.2102954088363608	vetődik	NA	2	vetődik	vetődik	0.4476190476190476
viaskodok	50	viaskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	10940	8570080167	viaskodom	137	0.3695652173913043	-0.995428052432879	viaskodik	NA	3	viaskodik	viaškodik	0.2698412698412698
viccelődök	226	viccelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	25569	8570080167	viccelődöm	270	0.8376383763837638	-0.17716880339829824	viccelődik	NA	3	viccelődik	viccelődik	0.4558232931726908
vigadozok	8	vigadozo	[/V][Prs.NDef.1Sg]	lakom/lakok	1583	8570080167	vigadozom	5	1.5	0.4054651081081644	vigadozik	zik	3	vigadozik	vigadozik	0.6000000000000001
vigasztalódok	22	vigasztalódo	[/V][Prs.NDef.1Sg]	lakom/lakok	7309	8570080167	vigasztalódom	82	0.27710843373493976	-1.283346391867448	vigasztalódik	NA	4	vigaßtalódik	vigastalódik	0.21698113207547173
világosodok	24	világosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	9640	8570080167	világosodom	8	2.7777777777777777	1.0216512475319812	világosodik	NA	4	világosodik	világošodik	0.7352941176470588
villanyozódok	2	villanyozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	154	8570080167	villanyozódom	6	0.42857142857142855	-0.8472978603872037	villanyozódik	NA	4	villa¥ozódik	villaṉozódik	0.3
virágzok	18	virágzo	[/V][Prs.NDef.1Sg]	lakom/lakok	83044	8570080167	virágzom	45	0.4130434782608696	-0.8842024173226546	virágzik	zik	2	virágzik	virágzik	0.2923076923076923
virgonckodok	10	virgonckodo	[/V][Prs.NDef.1Sg]	lakom/lakok	557	8570080167	virgonckodom	5	1.8333333333333333	0.6061358035703155	virgonckodik	NA	3	virgonckodik	virgonckodik	0.6470588235294118
virtuskodok	2	virtuskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	206	8570080167	virtuskodom	3	0.75	-0.2876820724517809	virtuskodik	NA	3	virtuskodik	virtuškodik	0.4285714285714286
viselkedek	1559	viselkede	[/V][Prs.NDef.1Sg]	lakom/lakok	307068	8570080167	viselkedem	2816	0.5537806176783813	-0.5909866676327898	viselkedik	NA	3	viselkedik	višelkedik	0.3564084989718985
visszakozok	50	visszakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	8527	8570080167	visszakozom	54	0.9272727272727272	-0.07550755250814517	visszakozik	zik	3	visßakozik	višsakozik	0.4811320754716982
viszálykodok	1	viszálykodo	[/V][Prs.NDef.1Sg]	lakom/lakok	672	8570080167	viszálykodom	1	1	0	viszálykodik	NA	3	vißá¬kodik	visájkodik	0.5
viszok	28	viszo	[/V][Prs.NDef.1Sg]	lakom/lakok	2117715	8570080167	viszom	3	7.25	1.9810014688665831	viszik	szik	1	vißik	visik	0.8787878787878788
viszök	10	viszö	[/V][Prs.NDef.1Sg]	lakom/lakok	2117715	8570080167	viszöm	6	1.5714285714285714	0.4519851237430572	viszik	szik	1	vißik	visik	0.6111111111111112
vitatkozok	862	vitatkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	147337	8570080167	vitatkozom	4221	0.204405495026054	-1.5876495373248378	vitatkozik	zik	3	vitatkozik	vitatkozik	0.16971484759095382
vitázok	574	vitázo	[/V][Prs.NDef.1Sg]	lakom/lakok	46729	8570080167	vitázom	565	1.0159010600706713	0.0157759625941674	vitázik	zik	2	vitázik	vitázik	0.5039439088518842
vitézkedek	14	vitézkede	[/V][Prs.NDef.1Sg]	lakom/lakok	4493	8570080167	vitézkedem	22	0.6521739130434783	-0.4274440148269396	vitézkedik	NA	3	vitézkedik	vitézkedik	0.39473684210526316
vitorlázok	423	vitorlázo	[/V][Prs.NDef.1Sg]	lakom/lakok	19586	8570080167	vitorlázom	167	2.5238095238095237	0.9257694758286988	vitorlázik	zik	3	vitorlázik	vitorlázik	0.7162162162162161
vívódok	189	vívódo	[/V][Prs.NDef.1Sg]	lakom/lakok	5972	8570080167	vívódom	184	1.027027027027027	0.02666824708216127	vívódik	NA	2	vívódik	vívódik	0.5066666666666666
vizesedek	78	vizesede	[/V][Prs.NDef.1Sg]	lakom/lakok	3171	8570080167	vizesedem	11	6.583333333333333	1.8845412026790211	vizesedik	NA	3	vizesedik	vizešedik	0.8681318681318682
vízilabdázok	37	vízilabdázo	[/V][Prs.NDef.1Sg]	lakom/lakok	3094	8570080167	vízilabdázom	54	0.6909090909090909	-0.3697470255060851	vízilabdázik	zik	4	vízilabdázik	vízilabdázik	0.4086021505376344
vizsgálódok	44	vizsgálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	22746	8570080167	vizsgálódom	104	0.42857142857142855	-0.8472978603872037	vizsgálódik	NA	3	viΩgálódik	vižgálódik	0.3
vizsgázok	313	vizsgázo	[/V][Prs.NDef.1Sg]	lakom/lakok	61681	8570080167	vizsgázom	698	0.4492131616595136	-0.800257756325557	vizsgázik	zik	2	viΩgázik	vižgázik	0.30997038499506413
vonakodok	56	vonakodo	[/V][Prs.NDef.1Sg]	lakom/lakok	22619	8570080167	vonakodom	214	0.2651162790697674	-1.3275867602931126	vonakodik	NA	3	vonakodik	vonakodik	0.20955882352941177
vonatozok	211	vonatozo	[/V][Prs.NDef.1Sg]	lakom/lakok	10066	8570080167	vonatozom	199	1.06	0.05826890812397582	vonatozik	zik	3	vonatozik	vonatozik	0.5145631067961165
vonszolódok	2	vonszolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	354	8570080167	vonszolódom	4	0.6	-0.5108256237659907	vonszolódik	NA	3	vonßolódik	vonsolódik	0.37499999999999994
vonzódok	305	vonzódo	[/V][Prs.NDef.1Sg]	lakom/lakok	41981	8570080167	vonzódom	4003	0.07642357642357642	-2.5714640384827305	vonzódik	NA	2	vonzódik	vonzódik	0.07099767981438514
vörösödök	38	vörösödö	[/V][Prs.NDef.1Sg]	lakom/lakok	2652	8570080167	vörösödöm	48	0.7959183673469388	-0.2282586519809802	vörösödik	NA	3	vörösödik	vöröšödik	0.4431818181818182
zárkózok	187	zárkózo	[/V][Prs.NDef.1Sg]	lakom/lakok	34767	8570080167	zárkózom	766	0.24511082138200785	-1.406044838537307	zárkózik	zik	2	zárkózik	zárkózik	0.1968586387434555
záródok	9	záródo	[/V][Prs.NDef.1Sg]	lakom/lakok	24424	8570080167	záródom	2	3.3333333333333335	1.203972804325936	záródik	NA	2	záródik	záródik	0.7692307692307692
zongorázok	211	zongorázo	[/V][Prs.NDef.1Sg]	lakom/lakok	30452	8570080167	zongorázom	1813	0.11686879823594266	-2.1467033560030693	zongorázik	zik	3	zongorázik	zongorázik	0.10463968410661403
zötykölődök	65	zötykölődö	[/V][Prs.NDef.1Sg]	lakom/lakok	3597	8570080167	zötykölődöm	97	0.673469387755102	-0.3953127366441464	zötykölődik	NA	3	zö†kölődik	zöṯkölődik	0.4024390243902439
zsarnokoskodok	1	zsarnokoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1288	8570080167	zsarnokoskodom	9	0.2	-1.6094379124341005	zsarnokoskodik	NA	4	Ωarnokoskodik	žarnokoškodik	0.16666666666666663
zsírosodok	51	zsírosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	5118	8570080167	zsírosodom	22	2.260869565217391	0.8157495026522776	zsírosodik	NA	3	Ωírosodik	žírošodik	0.6933333333333334
zsonglőrködök	15	zsonglőrködö	[/V][Prs.NDef.1Sg]	lakom/lakok	3950	8570080167	zsonglőrködöm	95	0.16666666666666666	-1.791759469228055	zsonglőrködik	NA	3	Ωonglőrködik	žonglőrködik	0.14285714285714285
zsörtölődök	32	zsörtölődö	[/V][Prs.NDef.1Sg]	lakom/lakok	3330	8570080167	zsörtölődöm	68	0.4782608695652174	-0.7375989431307791	zsörtölődik	NA	3	Ωörtölődik	žörtölődik	0.3235294117647059
zsúfolódok	2	zsúfolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	4651	8570080167	zsúfolódom	2	1	0	zsúfolódik	NA	3	Ωúfolódik	žúfolódik	0.5
zúgolódok	20	zúgolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	6221	8570080167	zúgolódom	29	0.7	-0.35667494393873245	zúgolódik	NA	3	zúgolódik	zúgolódik	0.4117647058823529
zuhanyozok	113	zuhanyozo	[/V][Prs.NDef.1Sg]	lakom/lakok	20011	8570080167	zuhanyozom	131	0.8636363636363636	-0.1466034741918754	zuhanyozik	zik	3	zuha¥ozik	zuhaṉozik	0.46341463414634143
